201511230510	39787
201511230515	38133
201511230520	37476
201511230525	37677
201511230530	38063
201511230535	38510
201511230540	38622
201511230545	39239
201511230550	40380
201511230555	40582
201511230600	42043
201511230605	44976
201511230610	45985
201511230615	46717
201511230620	46863
201511230625	48324
201511230630	50428
201511230635	51459
201511230640	52364
201511230645	54887
201511230650	57107
201511230655	58603
201511230700	64485
201511230705	68988
201511230710	72997
201511230715	76499
201511230720	78939
201511230725	85645
201511230730	94182
201511230735	102279
201511230740	110871
201511230745	122718
201511230750	136373
201511230755	152838
201511230800	172297
201511230805	201694
201511230810	225078
201511230815	247989
201511230820	265554
201511230825	292723
201511230830	311845
201511230835	343862
201511230840	366070
201511230845	386621
201511230850	412559
201511230855	424168
201511230900	446856
201511230905	486172
201511230910	506941
201511230915	520087
201511230920	529363
201511230925	538933
201511230930	538091
201511230935	549402
201511230940	552967
201511230945	564243
201511230950	573806
201511230955	580473
201511231000	592182
201511231005	605156
201511231010	615260
201511231015	624303
201511231020	626393
201511231025	630779
201511231030	632879
201511231035	634644
201511231040	634308
201511231045	631860
201511231050	634894
201511231055	630721
201511231100	620727
201511231105	624780
201511231110	622957
201511231115	621633
201511231120	608672
201511231125	598919
201511231130	591346
201511231135	578194
201511231140	564627
201511231145	556272
201511231150	548625
201511231155	537737
201511231200	499526
201511231205	497531
201511231210	498325
201511231215	504465
201511231220	512832
201511231225	522821
201511231230	529480
201511231235	530680
201511231240	526482
201511231245	538563
201511231250	531528
201511231255	525819
201511231300	515933
201511231305	521061
201511231310	519127
201511231315	518820
201511231320	520011
201511231325	520215
201511231330	530265
201511231335	537181
201511231340	543133
201511231345	539600
201511231350	539311
201511231355	547150
201511231400	588073
201511231405	605552
201511231410	609112
201511231415	617795
201511231420	616875
201511231430	639728
201511231425	630077
201511231435	638809
201511231440	629022
201511231445	625610
201511231450	624056
201511231455	627009
201511231500	637440
201511231505	644392
201511231510	643387
201511231515	646118
201511231520	647257
201511231525	647572
201511231530	645630
201511231535	649918
201511231540	649794
201511231545	643762
201511231550	647285
201511231555	644883
201511231600	668531
201511231605	676503
201511231610	675687
201511231615	675317
201511231620	671544
201511231625	673711
201511231630	678165
201511231635	675051
201511231640	658502
201511231645	650418
201511231650	643433
201511231655	637230
201511231700	621206
201511231705	612721
201511231710	612434
201511231715	608779
201511231720	607970
201511231725	590570
201511231730	570605
201511231735	561044
201511231740	560602
201511231745	555453
201511231750	555630
201511231755	554458
201511231800	561061
201511231805	577759
201511231810	571092
201511231815	572848
201511231820	570569
201511231825	578562
201511231830	582603
201511231835	588393
201511231840	593812
201511231845	600841
201511231850	608657
201511231855	613317
201511231900	629177
201511231905	638539
201511231915	648701
201511231920	655043
201511231925	661444
201511231930	648458
201511231940	641401
201511231945	640201
201511231950	637613
201511231955	634003
201511232000	645649
201511232005	641770
201511232010	636713
201511232015	637187
201511232020	614902
201511232025	608106
201511231910	646883
201511232030	604835
201511232035	594938
201511232040	591414
201511232045	583771
201511232050	579058
201511231935	643723
201511232055	575972
201511232100	567274
201511232105	563443
201511232110	559533
201511232120	548580
201511232125	535335
201511232130	532001
201511232135	521943
201511232140	514634
201511232145	505725
201511232150	495115
201511232155	482695
201511232200	483088
201511232205	474989
201511232210	462938
201511232215	449192
201511232115	553666
201511232220	439316
201511232225	426773
201511232230	402149
201511232235	391118
201511232240	377157
201511232245	364351
201511232250	349486
201511232255	333333
201511232300	316398
201511232305	303942
201511232310	290502
201511232315	276635
201511232320	267670
201511232325	251903
201511232330	237987
201511232335	229418
201511232340	221350
201511232345	209891
201511232350	198926
201511232355	189868
201511240000	177517
201511240005	169229
201511240010	164286
201511240015	153873
201511240020	145029
201511240025	141896
201511240030	134554
201511240035	128855
201511240040	124155
201511240045	117415
201511240050	112924
201511240055	106634
201511240100	101700
201511240105	99109
201511240110	95965
201511240115	93123
201511240120	88274
201511240125	84588
201511240130	81411
201511240135	78665
201511240140	76028
201511240145	73492
201511240150	70383
201511240155	67205
201511240200	65758
201511240205	65999
201511240210	64168
201511240215	62224
201511240220	58166
201511240225	57165
201511240230	55883
201511240235	55543
201511240240	53540
201511240245	53314
201511240250	51365
201511240255	49893
201511240300	49695
201511240305	51165
201511240310	49619
201511240315	48629
201511240320	47462
201511240325	45853
201511240330	45356
201511240335	44547
201511240340	44187
201511240345	42600
201511240350	42349
201511240355	40681
201511240400	42247
201511240405	43688
201511240410	43904
201511240415	41885
201511240420	40881
201511240425	39617
201511240430	40707
201511240435	40320
201511240440	40072
201511240445	40055
201511240450	38530
201511240455	38153
201511240500	38692
201511240505	41433
201511240510	41448
201511240515	41085
201511240520	39500
201511240525	39420
201511240530	41043
201511240535	41942
201511240540	41561
201511240545	42428
201511240550	43652
201511240555	43966
201511240600	45952
201511240605	48655
201511240610	50851
201511240615	51689
201511240620	51048
201511240625	52230
201511240630	53775
201511240635	55464
201511240640	56224
201511240645	59255
201511240650	60388
201511240655	67517
201511240700	69917
201511240705	72385
201511240710	77299
201511240715	80710
201511240720	85034
201511240725	90936
201511240730	98178
201511240735	106468
201511240740	115614
201511240745	126812
201511240750	140374
201511240755	153862
201511240800	173131
201511240805	196732
201511240810	222956
201511240815	240783
201511240820	261475
201511240825	283073
201511240830	305744
201511240835	334133
201511240840	355134
201511240845	378204
201511240850	399453
201511240855	417442
201511240900	434273
201511240905	458002
201511240910	478341
201511240915	488016
201511240920	498205
201511240925	507866
201511240930	506760
201511240935	516677
201511240940	525456
201511240945	532460
201511240950	535983
201511240955	546495
201511241000	589837
201511241005	796628
201511241010	809771
201511241015	821481
201511241020	823848
201511241025	690341
201511241030	590908
201511241035	593440
201511241040	593020
201511241045	604095
201511241050	603690
201511241055	595299
201511241100	591388
201511241105	587733
201511241110	584816
201511241115	577643
201511241120	571451
201511241125	561071
201511241130	541560
201511241135	530154
201511241140	522670
201511241145	516001
201511241150	506958
201511241155	491078
201511241200	458528
201511241205	449194
201511241210	452443
201511241215	456967
201511241220	467048
201511241225	481110
201511241230	488758
201511241235	492111
201511241240	495357
201511241245	497082
201511241250	497199
201511241255	530934
201511241300	539828
201511241305	552016
201511241310	554192
201511241315	551157
201511241320	547923
201511241325	549679
201511241330	551510
201511241335	565815
201511241340	569308
201511241345	571465
201511241350	572631
201511241355	581805
201511241400	591496
201511241405	602824
201511241415	616974
201511241410	614655
201511241425	624861
201511241420	617236
201511241430	633636
201511241435	639387
201511241440	637869
201511241445	646560
201511241450	649696
201511241455	645744
201511241500	655464
201511241505	662608
201511241510	661075
201511241515	663978
201511241520	670921
201511241525	670481
201511241530	665451
201511241535	663674
201511241540	658148
201511241545	660504
201511241550	650559
201511241555	647982
201511241600	653374
201511241605	650871
201511241610	654333
201511241615	654878
201511241620	657026
201511241625	651474
201511241630	644014
201511241635	649668
201511241640	647269
201511241645	647987
201511241650	636057
201511241655	634333
201511241700	619984
201511241705	618037
201511241710	612114
201511241715	587071
201511241720	585961
201511241725	573077
201511241730	550950
201511241735	541721
201511241740	544218
201511241745	542323
201511241750	544338
201511241755	539773
201511241800	555417
201511241805	555377
201511241810	559753
201511241815	562616
201511241820	564977
201511241825	569812
201511241830	576660
201511241835	582961
201511241840	589959
201511241845	598085
201511241850	610206
201511241855	615657
201511241900	619853
201511241905	622915
201511241910	626296
201511241915	631260
201511241920	632902
201511241925	631140
201511241930	620063
201511241935	618932
201511241940	624130
201511241945	621550
201511241950	618326
201511241955	613167
201511242000	626792
201511242005	622770
201511242010	623340
201511242015	623832
201511242020	615386
201511242025	612141
201511242030	603172
201511242035	596516
201511242040	592229
201511242045	583012
201511242050	575648
201511242055	567769
201511242100	560895
201511242105	554774
201511242110	554523
201511242115	547230
201511242120	538053
201511242125	531030
201511242130	522501
201511242135	512028
201511242140	501498
201511242145	493503
201511242150	469173
201511242155	459766
201511242200	460301
201511242205	451964
201511242210	440569
201511242215	429405
201511242220	417094
201511242225	404678
201511242230	391365
201511242235	376974
201511242240	359631
201511242245	346011
201511242250	332651
201511242255	318635
201511242300	302246
201511242305	290595
201511242310	280397
201511242315	267276
201511242320	254926
201511242325	239695
201511242330	226893
201511242335	217165
201511242340	207610
201511242345	196396
201511242350	190146
201511242355	180625
201511250000	168557
201511250005	164364
201511250010	157470
201511250015	152012
201511250020	144411
201511250025	136931
201511250030	132151
201511250035	125621
201511250040	120402
201511250045	113800
201511250050	109720
201511250055	105188
201511250100	99701
201511250105	97033
201511250110	94869
201511250115	91184
201511250120	87089
201511250125	83952
201511250130	81409
201511250135	78379
201511250140	76997
201511250145	73319
201511250150	69625
201511250155	66773
201511250200	65977
201511250205	66520
201511250210	64197
201511250215	61233
201511250220	58151
201511250225	57044
201511250230	55167
201511250235	53403
201511250240	53534
201511250245	51568
201511250250	51520
201511250255	49656
201511250300	48609
201511250305	49454
201511250310	49463
201511250315	47064
201511250320	46786
201511250325	45082
201511250330	43797
201511250335	43578
201511250340	43035
201511250345	42320
201511250350	41678
201511250355	41054
201511250400	41251
201511250405	42732
201511250410	42718
201511250415	41616
201511250420	40314
201511250425	39171
201511250430	40639
201511250435	41221
201511250440	41489
201511250445	39581
201511250450	37872
201511250455	36799
201511250500	38868
201511250505	40963
201511250510	41999
201511250515	41986
201511250520	39311
201511250525	39487
201511250530	40340
201511250535	41052
201511250540	41801
201511250545	42038
201511250550	42416
201511250555	41914
201511250600	44951
201511250605	47691
201511250610	48968
201511250615	49179
201511250620	49108
201511250625	51387
201511250630	51963
201511250635	53658
201511250640	55647
201511250645	56365
201511250655	60511
201511250700	65773
201511250705	70740
201511250710	74048
201511250715	77793
201511250720	80698
201511250725	86121
201511250730	93762
201511250650	59211
201511250735	102894
201511250740	111470
201511250745	122785
201511250750	134719
201511250755	150666
201511250800	171576
201511250805	198853
201511250810	224175
201511250815	242997
201511250820	263925
201511250825	287777
201511250830	309379
201511250835	333586
201511250840	362516
201511250845	391209
201511250850	412224
201511250855	433163
201511250900	448662
201511250905	471594
201511250910	492001
201511250915	501181
201511250920	510219
201511250925	520495
201511250930	518074
201511250935	526162
201511250940	535926
201511250945	544480
201511250950	555110
201511250955	560833
201511251000	568656
201511251005	583690
201511251010	591342
201511251015	593056
201511251020	595889
201511251025	603664
201511251030	607044
201511251035	601323
201511251040	605644
201511251045	611761
201511251050	611515
201511251055	616107
201511251100	611067
201511251105	612371
201511251110	611308
201511251115	612456
201511251120	599237
201511251125	588308
201511251130	574583
201511251135	559111
201511251140	548393
201511251145	542320
201511251150	528492
201511251155	511708
201511251200	483429
201511251205	473729
201511251210	477253
201511251215	484502
201511251225	497421
201511251230	505639
201511251235	513058
201511251240	512806
201511251245	515807
201511251250	518870
201511251255	521542
201511251300	493813
201511251305	496369
201511251310	500910
201511251315	502101
201511251320	503195
201511251220	490259
201511251325	503615
201511251330	510003
201511251335	520409
201511251340	526569
201511251345	521397
201511251350	496539
201511251355	501766
201511251400	535330
201511251405	550690
201511251410	575597
201511251415	599276
201511251420	606500
201511251425	612028
201511251430	612774
201511251435	617804
201511251440	619274
201511251445	621401
201511251450	625393
201511251455	613141
201511251500	610245
201511251505	620736
201511251510	616728
201511251515	621895
201511251520	623921
201511251525	620101
201511251530	614686
201511251535	615091
201511251540	617802
201511251545	616582
201511251550	619615
201511251750	529781
201511251800	535617
201511251805	535177
201511251700	588586
201511251650	640249
201511251655	607178
201511251810	538732
201511251705	580571
201511251720	578858
201511251715	581321
201511251815	537810
201511251820	525653
201511251825	535675
201511251830	541079
201511251835	543928
201511251745	532619
201511251730	544131
201511251735	534551
201511251740	541851
201511251725	566464
201511251625	651350
201511251615	651003
201511251620	648817
201511251630	644903
201511251635	650200
201511251710	582785
201511251605	650423
201511251850	559428
201511251855	567864
201511251900	574722
201511251905	576624
201511251910	585540
201511251915	589441
201511251920	598678
201511251925	599410
201511251930	604451
201511251935	604480
201511251940	599399
201511251610	652206
201511251840	548717
201511251945	605038
201511251845	554129
201511251600	645533
201511251555	615005
201511251755	527924
201511251950	599892
201511251955	594563
201511252000	589060
201511251640	650160
201511251645	646789
201511252005	587207
201511252010	585999
201511252015	587514
201511252020	584819
201511252025	580104
201511252030	572192
201511252035	564672
201511252040	557475
201511252045	551617
201511252050	545934
201511252055	539861
201511252100	526615
201511252105	522850
201511252110	520238
201511252115	518404
201511252120	510736
201511252125	499177
201511252130	488609
201511252135	478458
201511252140	473168
201511252145	468551
201511252150	459200
201511252155	448583
201511252200	437629
201511252205	426781
201511252210	416589
201511252215	405104
201511252220	391879
201511252225	382124
201511252230	368460
201511252235	356745
201511252240	345760
201511252245	332770
201511252250	319135
201511252255	305442
201511252300	288913
201511252305	277719
201511252310	266320
201511252315	253147
201511252320	240293
201511252325	228422
201511252330	215472
201511252335	205598
201511252340	194583
201511252345	185962
201511252350	178676
201511252355	169666
201511260000	157189
201511260005	152238
201511260010	143385
201511260015	135601
201511260020	129634
201511260025	122268
201511260030	120104
201511260035	115627
201511260040	111625
201511260045	106258
201511260050	101829
201511260055	98021
201511260100	91958
201511260105	89689
201511260110	87163
201511260115	83592
201511260120	79765
201511260125	77168
201511260130	75535
201511260135	73603
201511260140	70995
201511260145	66810
201511260150	63488
201511260155	61799
201511260200	60352
201511260205	60918
201511260210	60223
201511260215	57014
201511260220	53676
201511260225	52867
201511260230	50755
201511260235	49787
201511260240	49836
201511260245	47638
201511260250	47183
201511260255	45831
201511260300	44430
201511260305	46826
201511260310	45896
201511260315	45573
201511260320	43621
201511260325	42931
201511260330	42045
201511260335	40799
201511260340	40948
201511260345	39728
201511260350	38206
201511260355	37991
201511260400	37597
201511260405	40019
201511260410	40148
201511260415	39157
201511260420	37801
201511260425	36617
201511260430	37545
201511260435	39083
201511260440	38790
201511260445	38605
201511260450	36282
201511260455	35953
201511260500	36377
201511260505	39038
201511260510	39057
201511260515	38942
201511260520	38797
201511260525	38028
201511260530	38868
201511260535	40605
201511260540	40487
201511260545	41592
201511260550	41469
201511260555	41321
201511260600	43182
201511260605	45368
201511260610	47358
201511260615	47332
201511260620	47569
201511260625	48671
201511260630	50136
201511260635	51912
201511260640	52523
201511260645	55530
201511260650	57527
201511260655	58410
201511260700	63289
201511260705	70044
201511260710	72249
201511260715	75475
201511260720	77710
201511260725	83636
201511260730	90220
201511260735	97814
201511260740	107232
201511260745	119273
201511260750	130722
201511260755	146588
201511260800	166641
201511260805	193233
201511260810	215275
201511260815	234934
201511260820	255308
201511260825	279012
201511260830	305245
201511260835	330376
201511260840	348970
201511260845	373294
201511260850	398955
201511260855	417043
201511260900	432853
201511260905	454774
201511260910	474347
201511260915	484848
201511260920	490721
201511260925	500867
201511260930	497379
201511260935	505458
201511260940	510580
201511260945	525074
201511260950	529616
201511260955	537557
201511261000	544236
201511261005	557853
201511261010	566108
201511261015	568829
201511261020	566008
201511261025	572211
201511261030	575845
201511261035	580600
201511261040	574216
201511261045	582741
201511261050	586662
201511261055	584562
201511261100	577428
201511261105	580432
201511261110	582237
201511261115	576135
201511261120	564484
201511261125	558700
201511261130	544805
201511261135	532075
201511261140	519846
201511261145	517273
201511261150	511873
201511261155	493036
201511261200	466577
201511261205	458105
201511261210	461895
201511261215	465877
201511261220	472187
201511261225	484392
201511261230	487723
201511261235	493177
201511261240	490741
201511261245	497924
201511261250	501414
201511261255	506574
201511261300	479363
201511261305	478811
201511261310	482161
201511261315	485035
201511261320	484218
201511261325	473295
201511261330	492708
201511261335	497775
201511261340	508623
201511261345	509516
201511261350	509025
201511261355	517173
201511261400	554228
201511261405	567658
201511261410	574037
201511261415	580379
201511261420	587688
201511261425	591199
201511261430	595386
201511261435	605030
201511261440	608378
201511261445	614401
201511261500	592343
201511261455	597156
201511261505	599685
201511261510	600115
201511261515	602342
201511261520	607622
201511261525	600934
201511261530	598497
201511261535	597146
201511261540	602338
201511261545	602461
201511261450	617414
201511261605	629401
201511261620	628198
201511261625	627540
201511261630	626719
201511261635	626962
201511261640	626805
201511261645	629377
201511261650	625820
201511261655	589004
201511261700	573249
201511261705	567821
201511261710	565799
201511261715	567121
201511261720	565576
201511261725	549600
201511261730	531856
201511261735	519678
201511261740	521226
201511261745	516285
201511261750	518003
201511261755	516428
201511261800	529492
201511261550	603194
201511261610	633500
201511261555	601122
201511261600	625902
201511261615	635833
201511261805	529210
201511261815	533506
201511261810	530470
201511261820	524642
201511261825	526879
201511261830	531933
201511261835	538045
201511261840	546275
201511261845	551729
201511261850	557003
201511261855	564390
201511261900	574915
201511261905	578112
201511261910	581064
201511261915	589635
201511261920	594783
201511261925	595567
201511261930	595195
201511261935	601484
201511261940	603885
201511261945	598986
201511261950	598115
201511261955	593348
201511262000	584685
201511262005	586597
201511262010	583336
201511262015	581857
201511262020	575096
201511262025	578741
201511262030	575723
201511262035	568714
201511262040	565431
201511262045	556834
201511262050	545463
201511262055	540522
201511262100	533461
201511262105	526234
201511262110	519657
201511262115	514645
201511262120	510142
201511262125	505758
201511262130	496945
201511262135	487389
201511262140	477183
201511262145	466157
201511262150	452701
201511262155	442076
201511262200	438489
201511262205	428895
201511262210	418053
201511262215	407377
201511262220	395197
201511262225	381341
201511262230	368532
201511262235	356308
201511262240	346242
201511262245	334503
201511262250	320292
201511262255	303678
201511262300	291727
201511262305	278925
201511262310	266106
201511262315	253891
201511262320	244207
201511262325	232642
201511262330	219498
201511262335	209236
201511262340	197417
201511262345	187712
201511262350	179294
201511262355	170079
201511270000	163268
201511270005	156333
201511270010	151196
201511270015	144557
201511270020	136287
201511270025	129742
201511270030	122687
201511270035	117988
201511270040	111458
201511270045	108418
201511270050	101991
201511270055	96997
201511270100	92175
201511270105	89193
201511270110	86999
201511270115	83816
201511270120	78612
201511270125	76173
201511270130	73671
201511270135	72068
201511270140	70583
201511270145	67400
